view_history,rt,trial_type,trial_index,plugin_version,time_elapsed,subjectID,studyID,sessionID,overallBonusPoints,task,response,question_order,success,Matrix,S,T,R,P,GameType,choice,GivenAns,Player,PlayerType,CorrAns,confidence,ScoreNum,time_on_trial,stimulus
,,html-keyboard-response,33,2.0.0,895179,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":5}",3.0,5.0,10.0,5.0,SH,Blue,coop,D.T.,opt_nat,coop,8.0,1.0,2279.7999999523163,
,718.0,html-keyboard-response,34,2.0.0,895898,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 9 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,35,2.0.0,898078,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":12}",7.0,12.0,10.0,5.0,SG,Green,def,D.T.,opt_nat,def,8.0,1.0,2178.100000023842,
,925.0,html-keyboard-response,36,2.0.0,899003,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 10 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,37,2.0.0,900967,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":15}",0.0,15.0,10.0,5.0,PD,Green,def,D.T.,opt_nat,def,7.0,1.0,1962.9000000357628,
,643.0,html-keyboard-response,38,2.0.0,901611,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 11 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,39,2.0.0,904095,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":8}",10.0,8.0,10.0,5.0,HG,Blue,coop,D.T.,opt_nat,coop,8.0,1.0,2482.800000011921,
,858.0,html-keyboard-response,40,2.0.0,904954,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 12 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,41,2.0.0,907349,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":12}",10.0,12.0,10.0,5.0,SG,Green,def,D.T.,opt_nat,def,8.0,1.0,2394.099999964237,
,977.0,html-keyboard-response,42,2.0.0,908327,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 13 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,27423.0,survey-html-form,43,2.1.0,935752,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,strategyPrediction,"{""strategyPrediction"":""Maximize their possible outcome based on what they thought the other person would choose. ""}",,,,,,,,,,,,,,,,,
"[{""page_index"":0,""viewing_time"":2683}]",2683.0,instructions,44,2.1.0,938435,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,45,2.0.0,942051,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":15}",10.0,15.0,10.0,5.0,SG,Red,coop,G.P.,opt_inv,coop,8.0,1.0,3615.300000011921,
,1224.0,html-keyboard-response,46,2.0.0,943276,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 14 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,47,2.0.0,945833,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":5}",0.0,5.0,10.0,5.0,SH,Purple,def,G.P.,opt_inv,def,7.0,1.0,2556.0,
,1005.0,html-keyboard-response,48,2.0.0,946839,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 15 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,49,2.0.0,948589,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":5}",3.0,5.0,10.0,5.0,SH,Purple,def,G.P.,opt_inv,def,8.0,1.0,1748.699999988079,
,663.0,html-keyboard-response,50,2.0.0,949254,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 16 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,51,2.0.0,951763,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":5}",7.0,5.0,10.0,5.0,HG,Red,coop,G.P.,opt_inv,def,8.0,0.0,2508.100000023842,
,1016.0,html-keyboard-response,52,2.0.0,952780,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 16 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,53,2.0.0,954969,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":12}",10.0,12.0,10.0,5.0,SG,Red,coop,G.P.,opt_inv,coop,8.0,1.0,2187.899999976158,
,911.0,html-keyboard-response,54,2.0.0,955881,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 17 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,55,2.0.0,958395,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":15}",0.0,15.0,10.0,5.0,PD,Purple,def,G.P.,opt_inv,coop,8.0,0.0,2512.600000023842,
,715.0,html-keyboard-response,56,2.0.0,959111,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 17 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,57,2.0.0,961143,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":12}",7.0,12.0,10.0,5.0,SG,Purple,def,G.P.,opt_inv,coop,8.0,0.0,2030.4000000357628,
,862.0,html-keyboard-response,58,2.0.0,962006,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 17 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,59,2.0.0,963923,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":15}",7.0,15.0,10.0,5.0,SG,Purple,def,G.P.,opt_inv,coop,8.0,0.0,1915.7000000476835,
,838.0,html-keyboard-response,60,2.0.0,964762,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 17 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,61,2.0.0,967499,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":8}",3.0,8.0,10.0,5.0,SH,Purple,def,G.P.,opt_inv,def,8.0,1.0,2735.7000000476837,
,730.0,html-keyboard-response,62,2.0.0,968230,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 18 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,63,2.0.0,970887,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":8}",7.0,8.0,10.0,5.0,HG,Red,coop,G.P.,opt_inv,def,8.0,0.0,2655.699999988079,
,1042.0,html-keyboard-response,64,2.0.0,971930,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 18 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,65,2.0.0,974645,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":15}",3.0,15.0,10.0,5.0,PD,Red,coop,G.P.,opt_inv,coop,7.0,1.0,2712.699999988079,
,734.0,html-keyboard-response,66,2.0.0,975380,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 19 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,67,2.0.0,977699,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":5}",10.0,5.0,10.0,5.0,HG,Purple,def,G.P.,opt_inv,def,7.0,1.0,2318.399999976158,
,677.0,html-keyboard-response,68,2.0.0,978378,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 20 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,69,2.0.0,981151,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":12}",0.0,12.0,10.0,5.0,PD,Purple,def,G.P.,opt_inv,coop,8.0,0.0,2772.0,
,804.0,html-keyboard-response,70,2.0.0,981956,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 20 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,71,2.0.0,983946,x921ptf2rz,693e609928541f4126f49c4b,693efce69f5d75d813903ac7,39,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":8}",10.0,8.0,10.0,5.0,HG,Purple,def,G.P.,opt_inv,def,8.0,1.0,1988.4000000357628,
