view_history,rt,trial_type,trial_index,plugin_version,time_elapsed,subjectID,studyID,sessionID,overallBonusPoints,task,response,question_order,success,Matrix,S,T,R,P,GameType,choice,GivenAns,Player,PlayerType,CorrAns,confidence,ScoreNum,time_on_trial,stimulus
"[{""page_index"":0,""viewing_time"":7903},{""page_index"":1,""viewing_time"":6333}]",14236.0,instructions,0,2.1.0,14273,59sjyd8kmf,692638df063c96e069476515,6932401eac05a5e5aaa279eb,40,,,,,,,,,,,,,,,,,,,
"[{""page_index"":0,""viewing_time"":65936}]",65936.0,instructions,1,2.1.0,80211,59sjyd8kmf,692638df063c96e069476515,6932401eac05a5e5aaa279eb,40,,,,,,,,,,,,,,,,,,,
"[{""page_index"":0,""viewing_time"":3101}]",3101.0,instructions,2,2.1.0,83313,59sjyd8kmf,692638df063c96e069476515,6932401eac05a5e5aaa279eb,40,,,,,,,,,,,,,,,,,,,
,16013.0,survey-multi-choice,3,,99329,59sjyd8kmf,692638df063c96e069476515,6932401eac05a5e5aaa279eb,40,comprehensionCheck,"{""task"":""Choose the option the anonymized participant chose"",""incentive"":""Yes—they received bonuses based on their performance""}","[0,1]",,,,,,,,,,,,,,,,
,2470.0,fullscreen,4,2.1.0,102813,59sjyd8kmf,692638df063c96e069476515,6932401eac05a5e5aaa279eb,40,,,,True,,,,,,,,,,,,,,,
"[{""page_index"":0,""viewing_time"":7487}]",7487.0,instructions,5,2.1.0,110303,59sjyd8kmf,692638df063c96e069476515,6932401eac05a5e5aaa279eb,40,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,6,2.0.0,132027,59sjyd8kmf,692638df063c96e069476515,6932401eac05a5e5aaa279eb,40,playOwnGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":5}",7.0,5.0,10.0,5.0,HG,Red,coop,,,,,,,
,,html-keyboard-response,7,2.0.0,142835,59sjyd8kmf,692638df063c96e069476515,6932401eac05a5e5aaa279eb,40,playOwnGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":5}",0.0,5.0,10.0,5.0,SH,Red,coop,,,,,,,
,,html-keyboard-response,8,2.0.0,162543,59sjyd8kmf,692638df063c96e069476515,6932401eac05a5e5aaa279eb,40,playOwnGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":12}",0.0,12.0,10.0,5.0,PD,Blue,def,,,,,,,
,,html-keyboard-response,9,2.0.0,173639,59sjyd8kmf,692638df063c96e069476515,6932401eac05a5e5aaa279eb,40,playOwnGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":12}",10.0,12.0,10.0,5.0,SG,Blue,def,,,,,,,
"[{""page_index"":0,""viewing_time"":3033}]",3033.0,instructions,10,2.1.0,176673,59sjyd8kmf,692638df063c96e069476515,6932401eac05a5e5aaa279eb,40,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,11,2.0.0,201345,59sjyd8kmf,692638df063c96e069476515,6932401eac05a5e5aaa279eb,40,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":15}",7.0,15.0,10.0,5.0,SG,Blue,def,G.P.,pess_inv,def,9.0,1.0,24671.0,
,3771.0,html-keyboard-response,12,2.0.0,205117,59sjyd8kmf,692638df063c96e069476515,6932401eac05a5e5aaa279eb,40,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 1 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,13,2.0.0,218399,59sjyd8kmf,692638df063c96e069476515,6932401eac05a5e5aaa279eb,40,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":15}",10.0,15.0,10.0,5.0,SG,Blue,def,G.P.,pess_inv,def,9.0,1.0,13279.299999952316,
,2553.0,html-keyboard-response,14,2.0.0,220952,59sjyd8kmf,692638df063c96e069476515,6932401eac05a5e5aaa279eb,40,feedbackTrial,n,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 2 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,15,2.0.0,239227,59sjyd8kmf,692638df063c96e069476515,6932401eac05a5e5aaa279eb,40,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":15}",0.0,15.0,10.0,5.0,PD,Red,coop,G.P.,pess_inv,coop,8.0,1.0,18272.0,
,2985.0,html-keyboard-response,16,2.0.0,242213,59sjyd8kmf,692638df063c96e069476515,6932401eac05a5e5aaa279eb,40,feedbackTrial,j,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 3 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
