view_history,rt,trial_type,trial_index,plugin_version,time_elapsed,subjectID,studyID,sessionID,overallBonusPoints,task,response,question_order,success,Matrix,S,T,R,P,GameType,choice,GivenAns,Player,PlayerType,CorrAns,confidence,ScoreNum,time_on_trial,stimulus
,1202.0,html-keyboard-response,32,2.0.0,354900,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 7 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,33,2.0.0,360148,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":8}",7.0,8.0,10.0,5.0,HG,Blue,coop,F.A.,opt_inv,def,6.0,0.0,5246.29999999702,
,722.0,html-keyboard-response,34,2.0.0,360871,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 7 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,35,2.0.0,373340,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":15}",0.0,15.0,10.0,5.0,PD,Blue,coop,F.A.,opt_inv,coop,5.0,1.0,12467.59999999404,
,644.0,html-keyboard-response,36,2.0.0,373985,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 8 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,37,2.0.0,382693,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":5}",0.0,5.0,10.0,5.0,SH,Green,def,F.A.,opt_inv,def,5.0,1.0,8707.20000000298,
,614.0,html-keyboard-response,38,2.0.0,383308,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 9 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,39,2.0.0,400511,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":12}",0.0,12.0,10.0,5.0,PD,Green,def,F.A.,opt_inv,coop,6.0,0.0,17202.29999999702,
,508.0,html-keyboard-response,40,2.0.0,401020,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 9 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,41,2.0.0,405768,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":5}",7.0,5.0,10.0,5.0,HG,Blue,coop,F.A.,opt_inv,def,6.0,0.0,4747.0,
,634.0,html-keyboard-response,42,2.0.0,406404,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 9 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,42764.0,survey-html-form,43,2.1.0,449170,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,strategyPrediction,"{""strategyPrediction"":""I think that they were trying to stay fair while getting a reasonable amount for themselves.""}",,,,,,,,,,,,,,,,,
"[{""page_index"":0,""viewing_time"":3320}]",3320.0,instructions,44,2.1.0,452490,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,45,2.0.0,460947,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":15}",7.0,15.0,10.0,5.0,SG,Blue,coop,D.T.,pess_inv,def,6.0,0.0,8455.40000000596,
,919.0,html-keyboard-response,46,2.0.0,461867,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 9 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,47,2.0.0,471691,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":12}",7.0,12.0,10.0,5.0,SG,Blue,coop,D.T.,pess_inv,def,5.0,0.0,9822.5,
,674.0,html-keyboard-response,48,2.0.0,472365,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 9 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,49,2.0.0,482470,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":15}",3.0,15.0,10.0,5.0,PD,Purple,def,D.T.,pess_inv,coop,5.0,0.0,10104.09999999404,
,501.0,html-keyboard-response,50,2.0.0,482973,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,feedbackTrial, ,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 9 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,51,2.0.0,492119,akpf7rqned,692638df063c96e069476515,69325f739f8e10481b67459a,42,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":5}",0.0,5.0,10.0,5.0,SH,Purple,def,D.T.,pess_inv,coop,5.0,0.0,9144.60000000894,
