view_history,rt,trial_type,trial_index,plugin_version,time_elapsed,subjectID,studyID,sessionID,overallBonusPoints,task,response,question_order,success,Matrix,S,T,R,P,GameType,choice,GivenAns,Player,PlayerType,CorrAns,confidence,ScoreNum,time_on_trial,stimulus
,1200.0,html-keyboard-response,23,2.0.0,301350,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,feedbackTrial,k,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 1 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,24,2.0.0,308002,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":5}",10.0,5.0,10.0,5.0,HG,Blue,coop,E.B.,opt_inv,def,8.0,0.0,6648.70000000298,
,930.0,html-keyboard-response,25,2.0.0,308935,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,feedbackTrial,l,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 1 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,26,2.0.0,316561,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":12}",7.0,12.0,10.0,5.0,SG,Purple,def,E.B.,opt_inv,coop,8.0,0.0,7623.60000000149,
,955.0,html-keyboard-response,27,2.0.0,317520,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,feedbackTrial,l,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 1 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,28,2.0.0,340065,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":12}",0.0,12.0,10.0,5.0,PD,Blue,coop,E.B.,opt_inv,coop,8.0,1.0,22526.60000000149,
,996.0,html-keyboard-response,29,2.0.0,341065,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,feedbackTrial,k,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 2 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,30,2.0.0,348113,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":5}",0.0,5.0,10.0,5.0,SH,Blue,coop,E.B.,opt_inv,def,8.0,0.0,7045.10000000149,
,890.0,html-keyboard-response,31,2.0.0,349007,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,feedbackTrial,k,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 2 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,32,2.0.0,356713,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":8}",3.0,8.0,10.0,5.0,SH,Blue,coop,E.B.,opt_inv,def,8.0,0.0,7702.10000000149,
,819.0,html-keyboard-response,33,2.0.0,357536,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,feedbackTrial,k,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 2 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,34,2.0.0,364040,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":5}",7.0,5.0,10.0,5.0,HG,Blue,coop,E.B.,opt_inv,def,7.0,0.0,6501.69999999553,
,801.0,html-keyboard-response,35,2.0.0,364844,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,feedbackTrial,k,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 2 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,36,2.0.0,378512,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":15}",3.0,15.0,10.0,5.0,PD,Purple,def,E.B.,opt_inv,coop,7.0,0.0,13665.39999999851,
,799.0,html-keyboard-response,37,2.0.0,379314,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,feedbackTrial,l,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 2 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,38,2.0.0,386904,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":12}",10.0,12.0,10.0,5.0,SG,Purple,def,E.B.,opt_inv,coop,7.0,0.0,7587.19999999553,
,858.0,html-keyboard-response,39,2.0.0,387766,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,feedbackTrial,k,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 2 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,40,2.0.0,394609,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":8}",10.0,8.0,10.0,5.0,HG,Purple,def,E.B.,opt_inv,def,6.0,1.0,6838.9000000059605,
,813.0,html-keyboard-response,41,2.0.0,395425,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,feedbackTrial,l,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 3 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,42,2.0.0,405560,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":8}",7.0,8.0,10.0,5.0,HG,Blue,coop,E.B.,opt_inv,def,4.0,0.0,10132.09999999404,
,789.0,html-keyboard-response,43,2.0.0,406352,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,feedbackTrial,l,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 3 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,44,2.0.0,413448,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":15}",0.0,15.0,10.0,5.0,PD,Blue,coop,E.B.,opt_inv,coop,7.0,1.0,7093.5,
,794.0,html-keyboard-response,45,2.0.0,414245,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,feedbackTrial,k,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 4 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,32768.0,survey-html-form,46,2.1.0,447017,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,strategyPrediction,"{""strategyPrediction"":""I have no idea. They didn't always pick the option with the most points. Maybe they were trying to be fair with their opponent?""}",,,,,,,,,,,,,,,,,
"[{""page_index"":0,""viewing_time"":3851}]",3851.0,instructions,47,2.1.0,450867,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,48,2.0.0,473251,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":15}",7.0,15.0,10.0,5.0,SG,Purple,def,F.A.,pess_inv,def,8.0,1.0,22381.0,
,1470.0,html-keyboard-response,49,2.0.0,474725,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,feedbackTrial,l,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 5 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,50,2.0.0,483251,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":8}",3.0,8.0,10.0,5.0,SH,Purple,def,F.A.,pess_inv,coop,7.0,0.0,8522.30000000447,
,838.0,html-keyboard-response,51,2.0.0,484092,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,feedbackTrial,k,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 5 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,52,2.0.0,492003,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":12}",7.0,12.0,10.0,5.0,SG,Purple,def,F.A.,pess_inv,def,8.0,1.0,7908.10000000149,
,784.0,html-keyboard-response,53,2.0.0,492790,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,feedbackTrial,l,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 6 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,54,2.0.0,497739,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":12}",3.0,12.0,10.0,5.0,PD,Purple,def,F.A.,pess_inv,coop,8.0,0.0,4946.19999999553,
,911.0,html-keyboard-response,55,2.0.0,498652,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,feedbackTrial,l,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 6 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,56,2.0.0,515495,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":8}",0.0,8.0,10.0,5.0,SH,Purple,def,F.A.,pess_inv,coop,7.0,0.0,16835.80000000447,
,971.0,html-keyboard-response,57,2.0.0,516469,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,feedbackTrial,l,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 6 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,58,2.0.0,527806,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":5}",3.0,5.0,10.0,5.0,SH,Red,coop,F.A.,pess_inv,coop,7.0,1.0,11333.19999999553,
,1238.0,html-keyboard-response,59,2.0.0,529047,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,feedbackTrial,l,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 7 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,60,2.0.0,534518,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":12}",10.0,12.0,10.0,5.0,SG,Red,coop,F.A.,pess_inv,def,7.0,0.0,5469.20000000298,
,922.0,html-keyboard-response,61,2.0.0,535443,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,feedbackTrial,l,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 7 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,62,2.0.0,543518,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":15}",0.0,15.0,10.0,5.0,PD,Purple,def,F.A.,pess_inv,coop,7.0,0.0,8072.39999999851,
,944.0,html-keyboard-response,63,2.0.0,544465,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,feedbackTrial,l,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 7 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,64,2.0.0,550262,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":15}",10.0,15.0,10.0,5.0,SG,Purple,def,F.A.,pess_inv,def,8.0,1.0,5794.5999999940395,
,934.0,html-keyboard-response,65,2.0.0,551199,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,feedbackTrial,k,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 8 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,66,2.0.0,558206,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":12}",0.0,12.0,10.0,5.0,PD,Purple,def,F.A.,pess_inv,coop,6.0,0.0,7004.20000000298,
,835.0,html-keyboard-response,67,2.0.0,559044,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,feedbackTrial,k,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 8 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,68,2.0.0,570710,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":8}",10.0,8.0,10.0,5.0,HG,Red,coop,F.A.,pess_inv,def,6.0,0.0,11663.20000000298,
,762.0,html-keyboard-response,69,2.0.0,571476,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,feedbackTrial,k,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 8 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,70,2.0.0,589780,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":5}",0.0,5.0,10.0,5.0,SH,Purple,def,F.A.,pess_inv,coop,7.0,0.0,18302.69999999553,
,863.0,html-keyboard-response,71,2.0.0,590646,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,feedbackTrial,l,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 8 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,72,2.0.0,599644,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":5}",10.0,5.0,10.0,5.0,HG,Purple,def,F.A.,pess_inv,def,6.0,1.0,8995.90000000596,
,806.0,html-keyboard-response,73,2.0.0,600453,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,feedbackTrial,l,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 9 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,74,2.0.0,604580,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":15}",3.0,15.0,10.0,5.0,PD,Purple,def,F.A.,pess_inv,coop,8.0,0.0,4124.30000000447,
,937.0,html-keyboard-response,75,2.0.0,605520,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,feedbackTrial,l,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 9 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,76,2.0.0,610220,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":5}",7.0,5.0,10.0,5.0,HG,Red,coop,F.A.,pess_inv,def,6.0,0.0,4697.60000000149,
,714.0,html-keyboard-response,77,2.0.0,610937,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,feedbackTrial,l,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:red; font-size:24px;"">Incorrect</p><p>You still have 9 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,78,2.0.0,621812,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":8}",7.0,8.0,10.0,5.0,HG,Purple,def,F.A.,pess_inv,def,9.0,1.0,10872.0,
,814.0,html-keyboard-response,79,2.0.0,622629,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,feedbackTrial,l,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 10 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,31580.0,survey-html-form,80,2.1.0,654217,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,strategyPrediction,"{""strategyPrediction"":""I have no idea. I always tried to select the highest points for F.A. but I'm wondering if I'm reading the chart incorrectly???""}",,,,,,,,,,,,,,,,,
"[{""page_index"":0,""viewing_time"":1709}]",1709.0,instructions,81,2.1.0,655928,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,82,2.0.0,666904,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":8}",3.0,8.0,10.0,5.0,SH,Red,coop,D.T.,opt_nat,coop,6.0,1.0,10973.30000000447,
,1068.0,html-keyboard-response,83,2.0.0,667975,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,feedbackTrial,k,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 11 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,84,2.0.0,673440,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":12}",7.0,12.0,10.0,5.0,SG,Blue,def,D.T.,opt_nat,def,7.0,1.0,5462.30000000447,
,855.0,html-keyboard-response,85,2.0.0,674298,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,feedbackTrial,l,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 12 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,86,2.0.0,678528,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":15}",7.0,15.0,10.0,5.0,SG,Blue,def,D.T.,opt_nat,def,8.0,1.0,4227.39999999851,
,776.0,html-keyboard-response,87,2.0.0,679307,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,feedbackTrial,l,,,,,,,,,,,,,,,,,"
                    <div style=""text-align:center;"">
                        <p style=""color:green; font-size:24px;"">Correct!</p><p>You now have 13 points.</p>
                        <p> Press any key to continue. </p>
                    </div>
                    "
,,html-keyboard-response,88,2.0.0,685000,6mnxes1jyr,692638df063c96e069476515,693270d92dae9ee684428757,34,socialPredictionGame,,,,"{""R"":10,""P"":5,""S"":0,""T"":5}",0.0,5.0,10.0,5.0,SH,Red,coop,D.T.,opt_nat,coop,8.0,1.0,5690.20000000298,
