view_history,rt,trial_type,trial_index,plugin_version,time_elapsed,subjectID,studyID,sessionID,overallBonusPoints,task,response,question_order,success,Matrix,S,T,R,P,GameType,choice,GivenAns,Player,PlayerType,CorrAns,confidence,ScoreNum,time_on_trial,stimulus
"[{""page_index"":0,""viewing_time"":25004},{""page_index"":1,""viewing_time"":1538}]",26542.0,instructions,0,2.1.0,26550,0enj4c49hf,692638df063c96e069476515,693265a63818e4fb64e249bd,39,,,,,,,,,,,,,,,,,,,
"[{""page_index"":0,""viewing_time"":259719}]",259720.0,instructions,1,2.1.0,286271,0enj4c49hf,692638df063c96e069476515,693265a63818e4fb64e249bd,39,,,,,,,,,,,,,,,,,,,
"[{""page_index"":0,""viewing_time"":5311}]",5311.0,instructions,2,2.1.0,291583,0enj4c49hf,692638df063c96e069476515,693265a63818e4fb64e249bd,39,,,,,,,,,,,,,,,,,,,
,14633.0,survey-multi-choice,3,,306219,0enj4c49hf,692638df063c96e069476515,693265a63818e4fb64e249bd,39,comprehensionCheck,"{""task"":""Choose the option the anonymized participant chose"",""incentive"":""Yes—they received bonuses based on their performance""}","[0,1]",,,,,,,,,,,,,,,,
,1751.0,fullscreen,4,2.1.0,308981,0enj4c49hf,692638df063c96e069476515,693265a63818e4fb64e249bd,39,,,,True,,,,,,,,,,,,,,,
"[{""page_index"":0,""viewing_time"":4350}]",4350.0,instructions,5,2.1.0,313333,0enj4c49hf,692638df063c96e069476515,693265a63818e4fb64e249bd,39,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,6,2.0.0,323601,0enj4c49hf,692638df063c96e069476515,693265a63818e4fb64e249bd,39,playOwnGame,,,,"{""R"":10,""P"":5,""S"":10,""T"":5}",10.0,5.0,10.0,5.0,HG,Red,coop,,,,,,,
,,html-keyboard-response,7,2.0.0,334375,0enj4c49hf,692638df063c96e069476515,693265a63818e4fb64e249bd,39,playOwnGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":5}",3.0,5.0,10.0,5.0,SH,Red,coop,,,,,,,
,,html-keyboard-response,8,2.0.0,357081,0enj4c49hf,692638df063c96e069476515,693265a63818e4fb64e249bd,39,playOwnGame,,,,"{""R"":10,""P"":5,""S"":7,""T"":15}",7.0,15.0,10.0,5.0,SG,Blue,def,,,,,,,
,,html-keyboard-response,9,2.0.0,361015,0enj4c49hf,692638df063c96e069476515,693265a63818e4fb64e249bd,39,playOwnGame,,,,"{""R"":10,""P"":5,""S"":3,""T"":12}",3.0,12.0,10.0,5.0,PD,Blue,def,,,,,,,
